mainstat,sex,marstat,national_summary_x1,national_summary_x3,national_summary,hatlevel,hatfield,ageclass,familytype_summary,region
7,2,2,,1,1,400,100,9,2,2
2,1,2,,1,1,304,0,9,2,2
9,2,1,,1,1,999,9999,2,2,2
9,1,1,,1,1,999,9999,2,2,2
7,2,3,,1,1,304,0,15,3,2
5,2,1,,1,1,0,9999,7,3,2
7,2,1,,1,1,100,9999,7,2,2
2,1,1,,1,1,100,9999,6,2,2
9,1,1,,1,1,999,9999,1,2,2
9,2,1,,1,1,999,9999,1,2,2
1,2,1,,1,1,400,300,7,3,2
9,2,1,,1,1,999,9999,2,3,2
1,2,2,,1,1,200,9999,13,1,2
1,1,2,,1,1,200,9999,13,1,2
4,2,3,,1,1,100,9999,17,9,2
1,2,1,,1,1,500,482,9,9,2
3,1,1,,1,1,304,0,5,2,1
3,2,1,,1,1,200,9999,4,2,1
9,2,1,,1,1,999,9999,3,2,1
1,2,2,,1,1,700,700,10,2,1
1,1,2,,2,2,200,9999,10,2,1
4,2,3,,2,2,600,700,18,3,2
1,1,1,,1,1,304,0,11,3,2
1,1,2,,1,1,300,0,11,2,2
7,2,2,,1,1,304,0,11,2,2
1,1,1,,1,1,600,300,5,2,2
1,2,1,,1,1,304,0,5,2,2
3,1,1,,1,1,200,9999,4,2,2
3,1,1,,1,1,100,9999,4,2,2
1,2,2,,1,1,304,0,10,2,2
1,1,2,,1,1,400,,11,2,2
9,2,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,1,2,2
1,2,1,,1,1,500,100,10,9,2
1,1,1,,1,1,,9999,10,3,2
3,1,1,,6,6,200,9999,4,3,2
3,1,1,,6,6,200,9999,4,3,2
1,2,2,,2,2,600,700,12,2,2
1,1,2,,1,1,400,500,11,2,2
1,2,1,,1,1,600,300,8,2,2
5,1,1,,1,1,400,800,9,3,2
7,2,4,,1,1,100,9999,13,3,2
1,1,1,,1,1,304,0,9,2,1
1,2,1,,4,4,300,0,6,2,1
9,2,1,,1,1,999,9999,2,2,1
1,2,2,,1,1,304,0,12,1,2
1,1,2,,1,1,200,9999,13,1,2
4,1,1,,1,1,100,9999,17,9,2
3,1,1,,1,1,304,0,4,9,2
1,2,2,,6,6,600,700,9,1,2
8,1,2,,1,1,600,500,9,1,2
4,1,3,,1,1,100,9999,17,9,1
1,2,1,,6,6,600,500,7,9,2
1,1,1,,6,6,,9999,7,9,2
7,2,3,,1,1,100,9999,18,9,2
7,2,3,,1,1,100,9999,18,9,1
1,2,2,,1,1,500,700,14,1,2
1,1,2,,1,1,200,9999,14,1,2
4,1,2,,1,1,100,9999,16,1,2
4,2,2,,1,1,200,9999,15,1,2
1,2,1,,1,1,303,0,5,3,2
1,2,4,,1,1,200,9999,10,3,2
1,1,1,,1,1,304,0,5,3,2
7,2,3,,1,1,100,9999,17,9,2
4,1,3,,1,1,304,0,14,9,1
7,2,1,,1,1,400,300,8,3,2
9,1,1,,1,1,999,9999,2,3,2
9,2,1,,1,1,999,9999,1,3,2
1,1,2,,1,1,304,0,11,2,2
1,2,2,,1,1,600,300,10,2,2
3,2,1,,1,1,304,0,5,2,2
3,2,1,,1,1,200,9999,4,2,2
9,1,1,,1,1,999,9999,3,2,2
1,1,2,,1,1,200,9999,13,1,2
4,2,2,,1,1,100,9999,13,1,2
1,2,2,,1,1,304,0,10,2,2
1,1,2,,1,1,200,9999,10,2,2
3,1,1,,1,1,200,9999,4,2,2
3,1,1,,1,1,100,9999,4,2,2
9,1,1,,1,1,999,9999,3,2,2
9,1,1,,1,1,999,9999,3,2,2
1,1,2,,1,1,400,500,14,2,2
1,2,2,,1,1,100,9999,13,2,2
2,1,1,,1,1,304,0,8,2,2
1,2,1,,1,1,400,700,6,2,2
4,1,2,,1,1,200,9999,16,1,1
7,2,2,,1,1,500,700,15,1,1
1,1,1,,1,1,200,9999,14,9,2
1,1,1,,1,1,200,9999,15,1,2
7,2,4,,2,2,100,9999,11,1,2
4,1,2,,1,1,600,700,13,1,2
1,2,2,,1,1,304,0,13,1,2
1,1,2,,1,1,500,800,8,2,1
1,2,2,,1,1,500,800,8,2,1
9,1,1,,1,1,999,9999,1,2,1
9,1,1,,1,1,999,9999,2,2,1
4,1,1,,1,1,600,100,14,9,1
1,2,2,,4,4,200,9999,9,2,1
2,1,2,,4,4,200,9999,9,2,1
9,2,1,,1,1,999,9999,2,2,1
9,2,1,,1,1,999,9999,1,2,1
1,1,2,,1,1,600,300,12,1,2
1,2,2,,1,1,700,100,12,1,2
1,1,2,,1,1,100,9999,13,1,1
1,2,2,,1,1,304,0,13,1,1
1,2,2,,1,1,200,9999,9,2,2
1,1,2,,1,1,200,9999,10,2,2
3,2,1,,1,1,200,9999,4,2,2
9,2,1,,1,1,999,9999,3,2,2
4,2,1,,1,1,300,0,15,9,2
4,2,3,,1,1,600,700,17,9,2
7,2,2,,1,1,600,200,13,2,2
1,1,2,,1,1,600,300,12,2,2
3,1,1,,1,1,200,9999,4,2,2
1,2,1,,1,1,304,0,12,9,2
1,1,1,,1,1,600,300,7,9,2
2,1,1,,1,1,600,300,7,9,2
1,2,1,,1,1,600,700,7,3,2
9,2,1,,1,1,999,9999,3,3,2
9,1,1,,1,1,999,9999,2,3,2
1,1,2,,1,1,700,300,8,2,2
1,2,2,,1,1,600,300,9,2,2
9,2,1,,1,1,999,9999,1,2,2
1,2,2,,1,1,600,,8,2,2
1,1,2,,1,1,600,,8,2,2
9,2,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,1,2,2
7,2,2,,1,1,200,9999,12,2,1
5,1,2,,1,1,200,9999,11,2,1
3,2,1,,1,1,200,9999,5,2,1
1,1,1,,1,1,200,9999,7,2,1
1,2,1,,1,1,500,800,6,2,1
9,2,1,,1,1,999,9999,2,2,1
1,2,2,,1,1,,9999,7,9,1
1,1,2,,1,1,100,9999,16,1,1
7,2,2,,1,1,100,9999,16,1,1
1,1,2,,1,1,200,9999,12,1,2
1,2,2,,1,1,400,300,12,1,2
7,2,2,,1,1,400,300,9,2,2
1,1,2,,1,1,304,0,9,2,2
9,2,1,,1,1,999,9999,3,2,2
9,2,1,,1,1,999,9999,3,2,2
9,2,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,1,2,2
4,2,2,,1,1,400,300,14,1,2
4,1,2,,1,1,200,9999,15,1,2
4,2,2,,1,1,304,0,15,1,2
7,1,2,,1,1,600,,16,1,2
5,1,2,,1,1,304,0,12,1,2
1,2,2,,1,1,100,9999,13,1,2
7,2,1,,1,1,304,0,6,3,2
9,2,1,,1,1,999,9999,1,3,2
1,1,1,,4,4,600,800,7,9,2
1,1,1,,4,4,304,0,7,9,2
1,1,1,,4,4,304,0,7,9,2
7,2,2,,2,2,304,0,10,2,2
1,1,2,,2,2,200,9999,12,2,2
3,2,1,,2,2,304,0,5,2,2
3,2,1,,2,2,200,9999,4,2,2
4,1,2,,1,1,200,9999,17,1,2
4,2,2,,1,1,100,9999,15,1,2
1,2,2,,1,1,400,300,13,2,2
1,1,2,,1,1,600,500,13,2,2
1,1,1,,1,1,600,481,6,2,2
1,1,1,,1,1,400,600,6,9,2
4,1,3,,1,1,500,600,15,3,2
5,2,1,,1,1,303,0,7,3,2
4,2,3,,2,2,300,0,14,3,2
1,1,1,,2,2,400,,9,3,2
1,2,1,,1,1,200,9999,4,3,2
3,1,1,,1,1,500,800,5,3,2
7,2,3,,1,1,200,9999,11,3,2
5,2,2,,1,1,0,9999,10,2,2
5,1,2,,2,2,,9999,12,2,2
2,1,1,,1,1,304,0,5,2,2
1,1,1,,4,4,600,300,8,1,2
1,2,1,,3,3,600,300,8,1,2
4,2,3,,1,1,500,,15,9,2
1,1,4,,1,1,400,800,9,9,2
1,1,1,,1,1,304,0,8,2,2
1,2,1,,1,1,304,0,7,2,2
9,2,1,,1,1,999,9999,1,2,2
1,1,1,,1,1,600,440,9,9,2
1,1,2,,1,1,600,300,11,2,2
7,2,2,,1,1,500,300,10,2,2
3,2,1,,1,1,200,9999,4,2,2
3,2,1,,1,1,100,9999,4,2,2
9,2,1,,1,1,999,9999,3,2,2
7,2,1,,1,1,200,9999,10,3,2
9,1,1,,1,1,999,9999,2,3,2
1,2,1,,1,1,600,300,7,9,1
1,1,1,,1,1,100,9999,7,9,1
4,2,4,,1,1,200,9999,14,9,2
7,2,4,,1,1,100,9999,13,9,1
1,1,1,,1,1,400,800,7,9,2
7,2,2,,1,1,600,300,8,2,2
1,1,2,,1,1,600,600,9,2,2
9,1,1,,1,1,999,9999,3,2,2
9,2,1,,1,1,999,9999,2,2,2
9,1,1,,1,1,999,9999,1,2,2
4,1,3,,2,2,304,0,15,3,2
2,1,1,,1,1,500,500,7,3,2
7,2,2,,1,1,400,482,7,2,1
1,1,2,,1,1,600,460,8,2,1
9,1,1,,1,1,999,9999,1,2,1
4,2,2,,1,1,500,700,15,1,2
4,1,2,,1,1,600,300,15,1,2
1,2,4,,1,1,700,300,14,9,2
4,2,4,,1,1,400,,12,9,1
7,2,1,,1,1,400,600,12,3,2
2,2,3,,1,1,100,9999,18,3,2
7,2,2,,1,1,200,9999,10,1,2
1,1,2,,1,1,200,9999,7,1,2
7,1,1,,1,1,304,0,10,3,1
4,1,4,,1,1,100,9999,15,3,1
7,2,1,,1,1,200,9999,8,3,2
9,2,1,,1,1,999,9999,3,3,2
9,1,1,,1,1,999,9999,2,3,2
9,2,1,,1,1,999,9999,2,3,2
1,1,3,,1,1,600,500,6,1,2
1,2,1,,1,1,700,800,6,1,2
1,1,2,,1,1,304,0,10,2,2
1,2,2,,1,1,304,0,9,2,2
1,1,1,,1,1,600,200,5,2,2
1,2,4,,1,1,304,0,12,9,2
7,2,2,,1,1,100,9999,12,1,2
5,1,2,,1,1,304,0,13,1,2
5,2,1,,1,1,100,9999,13,9,2
1,1,1,,2,2,600,500,7,1,2
1,2,1,,1,1,600,100,7,1,2
1,1,2,,1,1,600,500,11,2,2
1,2,2,,1,1,304,0,11,2,2
1,1,1,,1,1,304,0,4,2,2
7,2,3,,1,1,100,9999,17,9,2
4,1,2,,1,1,200,9999,11,2,2
1,2,2,,1,1,400,600,10,2,2
1,2,1,,1,1,600,420,6,2,2
3,1,1,,1,1,200,9999,4,2,2
1,2,2,,1,1,304,0,9,2,1
1,1,2,,1,1,304,0,9,2,1
9,2,1,,1,1,999,9999,2,2,1
9,2,1,,1,1,999,9999,1,2,1
1,1,4,,1,1,200,9999,12,3,1
1,2,1,,1,1,304,0,6,3,1
1,1,2,,1,1,600,500,10,2,2
1,2,2,,1,1,700,200,10,2,2
3,1,1,,1,1,304,0,5,2,2
1,1,2,,1,1,200,9999,12,2,2
1,2,2,,1,1,600,200,8,2,2
9,1,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,2,2,2
1,2,1,,1,1,500,700,10,2,2
2,1,1,,1,1,200,9999,10,2,2
9,1,1,,1,1,999,9999,3,2,2
1,2,1,,1,1,400,300,7,2,2
1,1,1,,1,1,400,500,6,2,2
9,2,1,,1,1,999,9999,1,2,2
7,2,2,,1,1,500,800,8,2,1
1,1,2,,1,1,200,9999,9,2,1
9,2,1,,1,1,999,9999,2,2,1
9,1,1,,1,1,999,9999,1,2,1
9,2,1,,1,1,999,9999,1,2,1
4,1,2,,1,1,100,9999,17,1,1
7,2,2,,1,1,100,9999,15,1,1
5,1,2,,1,1,200,9999,11,2,2
7,2,2,,1,1,100,9999,11,2,2
3,1,1,,1,1,200,9999,4,2,2
7,2,1,,1,1,400,800,6,3,1
9,1,1,,1,1,999,9999,2,3,1
9,2,1,,1,1,999,9999,1,3,1
1,1,2,,1,1,304,0,8,2,2
2,2,2,,1,1,500,300,8,2,2
9,1,1,,1,1,999,9999,1,2,2
7,2,1,,1,1,304,0,8,3,2
3,1,1,,1,1,200,9999,4,3,2
9,1,1,,1,1,999,9999,3,3,2
9,1,1,,1,1,999,9999,2,3,2
4,1,2,,1,1,200,9999,16,2,1
4,2,2,,1,1,500,700,16,2,1
5,1,1,,1,1,0,9999,9,2,1
1,1,1,,1,1,600,481,7,9,2
1,1,1,,1,1,304,0,7,1,2
1,2,1,,1,1,600,,5,1,2
4,1,1,,1,1,304,0,16,9,2
1,1,2,,1,1,304,0,9,2,2
1,2,2,,1,1,500,300,9,2,2
3,1,1,,1,1,200,9999,4,2,2
9,2,1,,1,1,999,9999,3,2,2
4,1,2,,1,1,100,9999,15,1,1
7,2,2,,1,1,100,9999,14,1,1
1,2,1,,1,1,304,0,4,1,2
1,1,1,,1,1,304,0,5,1,2
1,1,2,,1,1,700,,10,1,2
1,2,2,,1,1,800,,11,1,2
1,1,2,,1,1,400,800,10,2,2
1,2,2,,1,1,400,0,9,2,2
3,2,1,,1,1,200,9999,4,2,2
9,1,1,,1,1,999,9999,3,2,2
7,2,2,,1,1,200,9999,9,2,2
1,1,2,,1,1,200,9999,10,2,2
1,2,1,,1,1,304,0,4,2,2
3,1,1,,1,1,200,9999,4,2,2
9,1,1,,1,1,999,9999,3,2,2
7,2,2,,1,1,400,300,10,2,1
2,1,2,,1,1,200,9999,11,2,1
3,1,1,,1,1,200,9999,4,2,1
9,2,1,,1,1,999,9999,3,2,1
3,1,1,,6,6,300,0,4,2,2
7,2,2,,6,6,700,100,9,2,2
1,1,2,,6,6,600,700,12,2,2
3,2,1,,6,6,100,9999,4,2,2
9,2,1,,6,6,999,9999,3,2,2
1,1,1,,3,3,304,0,11,9,2
1,1,1,,4,4,200,9999,7,9,2
7,2,2,,1,1,100,9999,13,2,2
5,1,2,,1,1,400,,14,2,2
1,1,1,,1,1,200,9999,8,2,2
4,2,3,,1,1,200,9999,16,3,2
1,2,1,,1,1,400,300,9,3,2
7,2,1,,1,1,100,9999,12,3,2
2,1,1,,1,1,400,0,5,3,2
1,2,1,,1,1,304,0,5,3,2
1,2,4,,1,1,600,100,12,3,2
1,1,1,,1,1,600,300,5,3,2
1,2,1,,1,1,500,300,10,9,2
4,1,2,,1,1,400,500,15,1,2
7,2,2,,1,1,300,0,12,1,2
3,2,1,,6,6,304,0,5,9,2
3,2,1,,6,6,304,0,5,9,2
1,1,2,,1,1,304,0,12,2,2
7,2,2,,1,1,304,0,11,2,2
3,1,1,,1,1,304,0,4,2,2
1,2,2,,2,2,600,200,9,2,1
1,1,2,,1,1,600,481,10,2,1
9,1,1,,1,1,999,9999,3,2,1
1,2,2,,1,1,600,100,8,2,2
3,2,1,,1,1,200,9999,4,2,2
9,2,1,,1,1,999,9999,3,2,2
9,2,1,,1,1,999,9999,3,2,2
1,1,2,,1,1,700,500,10,2,2
1,1,3,,1,1,400,600,11,3,2
3,1,1,,1,1,200,9999,4,3,2
4,2,3,,1,1,100,9999,15,9,2
4,2,3,,1,1,100,9999,17,9,2
7,2,2,,1,1,100,9999,16,1,2
2,1,2,,1,1,100,9999,16,1,2
1,1,2,,1,1,304,0,8,2,2
1,2,2,,1,1,600,200,8,2,2
9,1,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,2,2,2
7,2,1,,1,1,400,700,7,3,2
9,2,1,,1,1,999,9999,1,3,2
4,1,2,,1,1,304,0,16,1,2
7,2,2,,1,1,100,9999,16,1,2
4,2,2,,1,1,600,100,14,1,2
4,1,2,,1,1,200,9999,15,1,2
1,1,2,,1,1,600,460,9,2,1
1,2,2,,1,1,600,200,9,2,1
3,1,1,,1,1,100,9999,4,2,1
9,1,1,,1,1,999,9999,3,2,1
9,1,1,,1,1,999,9999,3,2,1
2,1,2,,1,1,500,300,10,2,2
1,2,2,,1,1,600,300,10,2,2
9,2,1,,1,1,999,9999,3,2,2
9,2,1,,1,1,999,9999,3,2,2
1,1,1,,1,1,304,0,12,2,2
1,2,4,,1,1,304,0,11,2,2
1,1,1,,1,1,304,0,5,2,2
8,1,1,,1,1,200,9999,4,2,2
2,1,2,,1,1,0,9999,11,1,2
1,2,2,,1,1,400,200,9,1,2
7,2,2,,1,1,100,9999,9,1,2
2,1,2,,1,1,100,9999,9,1,2
4,2,3,,1,1,304,0,17,9,2
1,2,1,,3,3,700,700,7,9,2
1,1,2,,1,1,700,500,8,1,2
1,2,2,,1,1,700,100,9,1,2
1,1,1,,1,1,600,500,6,1,2
1,2,1,,1,1,600,800,6,1,2
7,2,2,,1,1,400,800,12,2,2
1,1,2,,1,1,500,500,12,2,2
3,1,1,,1,1,200,9999,4,2,2
9,1,1,,1,1,999,9999,3,2,2
1,2,2,,4,4,600,300,8,2,2
1,1,2,,1,1,304,0,9,2,2
9,2,1,,1,1,999,9999,2,2,2
2,1,2,,1,1,100,9999,13,2,1
1,2,2,,1,1,100,9999,12,2,1
2,1,1,,1,1,304,0,6,2,1
1,2,1,,1,1,600,700,5,2,1
4,2,2,,1,1,200,9999,15,1,2
4,1,2,,1,1,200,9999,15,1,2
1,2,1,,1,1,600,,11,3,2
9,1,1,,1,1,999,9999,3,3,2
1,1,2,,2,2,600,500,14,1,2
7,2,2,,2,2,600,100,13,1,2
4,1,2,,1,1,304,0,14,1,2
7,2,2,,1,1,304,0,11,1,2
1,1,3,,1,1,304,0,14,9,2
7,2,3,,3,3,500,700,13,9,2
1,2,2,,1,1,400,,13,2,1
4,1,2,,1,1,200,9999,13,2,1
1,1,1,,1,1,100,9999,8,2,1
1,2,1,,1,1,304,0,6,2,1
4,1,1,,1,1,100,9999,17,9,2
1,1,1,,4,4,300,0,7,9,1
1,1,2,,4,4,600,300,8,2,1
5,2,2,,4,4,300,0,6,2,1
9,2,1,,1,1,999,9999,2,2,1
9,1,1,,1,1,999,9999,1,2,1
2,1,1,,1,1,200,9999,5,2,1
7,2,1,,6,6,200,9999,5,2,1
9,1,1,,1,1,999,9999,1,2,1
1,2,2,,1,1,600,300,10,2,2
1,1,2,,1,1,304,0,11,2,2
3,1,1,,1,1,100,9999,4,2,2
9,2,1,,1,1,999,9999,3,2,2
2,1,2,,1,1,200,9999,11,2,2
7,2,2,,1,1,304,0,11,2,2
3,1,1,,1,1,304,0,5,2,2
1,2,1,,1,1,304,0,12,9,2
7,2,1,,1,1,200,9999,17,9,2
5,1,2,,6,6,600,300,8,2,2
1,2,2,,1,1,600,700,7,2,2
9,2,1,,1,1,999,9999,1,2,2
9,1,1,,1,1,999,9999,1,2,2
7,2,1,,1,1,100,9999,6,2,2
5,1,1,,1,1,304,0,6,2,2
9,1,1,,1,1,999,9999,2,2,2
9,1,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,1,2,2
7,2,2,,1,1,200,9999,13,1,2
4,1,2,,1,1,100,9999,14,1,2
7,2,2,,1,1,400,,8,2,2
1,1,2,,1,1,200,9999,9,2,2
9,1,1,,1,1,999,9999,3,2,2
9,2,1,,1,1,999,9999,2,2,2
9,1,1,,1,1,999,9999,2,2,2
4,1,2,,1,1,600,700,13,1,2
7,2,2,,1,1,400,300,12,1,2
4,2,3,,1,1,400,,18,9,2
7,2,3,,1,1,,9999,18,9,2
4,2,2,,1,1,304,0,14,1,1
4,1,2,,1,1,304,0,14,1,1
1,1,1,,1,1,700,300,6,9,2
1,1,1,,1,1,600,300,6,9,2
1,1,1,,1,1,600,300,6,9,2
1,2,2,,1,1,500,700,9,2,1
1,1,2,,1,1,700,300,10,2,1
9,2,1,,1,1,999,9999,3,2,1
9,2,1,,1,1,999,9999,3,2,1
9,1,1,,1,1,999,9999,2,2,1
1,1,2,,1,1,200,9999,11,2,2
1,2,2,,1,1,400,482,11,2,2
1,2,1,,1,1,200,9999,4,2,2
2,1,1,,1,1,100,9999,8,3,2
3,2,1,,1,1,100,9999,4,3,2
9,1,1,,1,1,999,9999,3,3,2
7,2,2,,1,1,100,9999,14,1,1
1,1,2,,1,1,200,9999,15,1,1
4,2,3,,1,1,304,0,16,9,1
1,2,2,,1,1,304,0,8,2,2
2,1,2,,1,1,400,500,7,2,2
9,1,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,2,2,2
1,2,1,,1,1,400,,10,9,2
1,2,2,,1,1,100,9999,13,1,2
1,1,2,,1,1,100,9999,13,1,2
7,2,4,,1,1,100,9999,11,9,2
1,1,1,,1,1,400,600,13,9,2
4,1,2,,1,1,100,9999,15,2,2
1,2,2,,1,1,100,9999,13,2,2
3,2,1,,1,1,600,300,5,2,2
4,2,3,,1,1,500,700,16,9,2
3,1,1,,4,4,304,0,4,3,2
3,2,4,,4,4,300,0,8,3,2
9,2,1,,4,4,999,9999,3,3,2
1,1,2,,1,1,200,9999,13,2,2
1,2,2,,1,1,200,9999,13,2,2
1,1,1,,1,1,304,0,5,2,2
1,1,4,,1,1,200,9999,11,9,2
7,2,2,,6,6,304,0,7,2,2
1,1,2,,6,6,500,800,9,2,2
9,2,1,,6,6,999,9999,3,2,2
9,2,1,,6,6,999,9999,1,2,2
9,1,1,,1,1,999,9999,1,2,2
4,2,3,,1,1,100,9999,17,3,1
2,1,1,,1,1,200,9999,12,3,1
1,2,2,,1,1,600,700,9,2,2
1,1,2,,1,1,600,300,9,2,2
9,2,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,2,2,2
1,2,1,,1,1,500,800,10,3,1
3,1,1,,1,1,100,9999,4,3,1
9,1,1,,1,1,999,9999,3,3,1
9,1,1,,1,1,999,9999,2,3,1
1,2,1,,1,1,304,0,6,3,2
9,2,1,,1,1,999,9999,1,3,2
4,2,2,,2,2,200,9999,15,1,1
4,1,2,,1,1,100,9999,16,1,1
1,2,4,,1,1,400,,12,3,2
3,2,1,,1,1,200,9999,4,3,2
1,1,2,,1,1,304,0,9,2,2
1,2,2,,1,1,304,0,9,2,2
1,2,1,,1,1,600,,5,2,2
9,1,1,,1,1,999,9999,3,2,2
1,2,2,,1,1,400,800,7,2,1
1,1,2,,1,1,400,500,8,2,1
9,2,1,,1,1,999,9999,1,2,1
4,1,3,,1,1,200,9999,17,9,2
4,1,3,,1,1,100,9999,18,9,2
1,1,1,,1,1,200,9999,6,2,1
1,2,1,,1,1,304,0,6,2,1
9,2,1,,1,1,999,9999,2,2,1
2,1,2,,1,1,304,0,12,2,2
5,2,2,,1,1,304,0,12,2,2
1,1,1,,1,1,304,0,5,2,2
3,1,1,,1,1,200,9999,4,2,2
4,1,2,,1,1,200,9999,15,1,2
7,2,2,,1,1,100,9999,14,1,2
4,1,3,,1,1,100,9999,15,9,2
1,2,1,,1,1,500,700,12,9,2
1,2,4,,1,1,500,300,13,9,2
1,2,2,,1,1,100,9999,13,1,2
1,1,2,,1,1,100,9999,13,1,2
7,2,2,,1,1,100,9999,14,3,2
2,1,1,,1,1,304,0,8,3,2
1,1,1,,1,1,100,9999,8,3,2
1,1,2,,1,1,200,9999,13,2,2
1,2,2,,1,1,200,9999,11,2,2
3,1,1,,1,1,200,9999,4,2,2
1,2,1,,1,1,500,700,6,3,2
9,2,1,,1,1,999,9999,2,3,2
1,1,1,,4,4,600,200,8,2,2
2,2,1,,4,4,400,800,7,2,2
9,1,1,,1,1,999,9999,1,2,2
1,2,2,,1,1,500,300,9,2,1
2,1,2,,1,1,600,420,11,2,1
9,1,1,,1,1,999,9999,3,2,1
1,1,1,,1,1,100,9999,9,2,2
1,2,1,,1,1,304,0,7,2,2
9,1,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,1,2,2
1,2,2,,1,1,600,700,8,2,2
1,2,2,,1,1,600,700,7,2,2
3,2,1,,1,1,200,9999,4,2,2
9,2,1,,1,1,999,9999,3,2,2
1,2,2,,1,1,600,300,8,2,2
1,1,2,,1,1,600,300,8,2,2
9,1,1,,1,1,999,9999,3,2,2
9,1,1,,1,1,999,9999,2,2,2
9,1,1,,1,1,999,9999,2,2,2
9,1,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,2,2,2
9,1,1,,1,1,999,9999,1,2,2
9,2,1,,1,1,999,9999,1,2,2
4,2,4,,1,1,500,700,12,1,1
1,1,1,,1,1,500,800,12,1,1
1,1,2,,1,1,500,300,9,2,2
1,2,2,,1,1,304,0,9,2,2
9,1,1,,1,1,999,9999,3,2,2
9,2,1,,1,1,999,9999,3,2,2
9,1,1,,1,1,999,9999,2,2,2
1,2,1,,1,1,304,0,8,3,1
3,1,1,,1,1,200,9999,4,3,1
1,1,1,,1,1,400,500,8,2,2
1,2,1,,1,1,500,800,7,2,2
9,1,1,,1,1,999,9999,1,2,2
9,2,1,,1,1,999,9999,1,2,2
7,2,2,,1,1,100,9999,15,2,2
4,1,2,,1,1,400,500,15,2,2
1,1,1,,1,1,400,500,6,2,2
1,1,2,,1,1,304,0,12,2,2
1,2,2,,1,1,304,0,12,2,2
1,1,1,,1,1,600,300,5,2,2
1,2,1,,1,1,304,0,5,2,2
7,2,3,,1,1,500,700,17,9,1
3,2,1,,3,3,600,300,5,9,2
3,1,1,,3,3,600,300,5,9,2
3,1,1,,3,3,304,0,5,9,2
1,1,2,,1,1,400,,8,2,1
1,2,2,,1,1,,9999,8,2,1
9,2,1,,1,1,999,9999,2,2,1
9,2,1,,1,1,999,9999,2,2,1
1,1,2,,1,1,500,800,12,2,2
1,2,2,,1,1,500,,13,2,2
3,2,1,,1,1,600,,5,2,2
4,2,3,,1,1,500,700,18,3,2
1,1,1,,1,1,304,0,12,3,2
5,2,1,,1,1,304,0,10,3,2
7,2,3,,1,1,500,300,14,9,2
1,1,1,,4,4,700,500,7,9,2
1,1,1,,4,4,600,300,7,9,2
4,1,3,,1,1,400,500,15,9,1
1,2,1,,1,1,100,9999,11,9,2
5,1,3,,1,1,600,600,13,9,2
1,2,1,,1,1,700,440,9,9,2
1,1,1,,3,3,500,800,7,9,2
1,2,1,,1,1,700,,7,9,2
1,2,1,,1,1,700,300,7,9,2
4,2,3,,1,1,100,9999,16,9,2
2,1,4,,1,1,500,200,13,9,2
1,2,1,,3,3,600,222,6,9,2
1,2,1,,3,3,600,100,6,9,2
1,2,1,,3,3,600,300,5,9,2
4,1,2,,1,1,500,,12,2,2
1,2,2,,1,1,500,420,12,2,2
3,1,1,,1,1,304,0,5,2,2
3,1,1,,1,1,200,9999,4,2,2
1,2,1,,1,1,600,100,7,3,2
9,2,1,,1,1,999,9999,2,3,2
1,2,4,,1,1,500,,11,3,2
3,2,1,,1,1,200,9999,4,3,2
4,1,3,,1,1,100,9999,16,9,2
7,2,1,,1,1,200,9999,9,3,2
3,2,1,,1,1,200,9999,4,3,2
9,2,1,,1,1,999,9999,3,3,2
9,2,1,,1,1,999,9999,2,3,2
9,2,1,,1,1,999,9999,1,3,2
1,1,2,,1,1,304,0,12,2,2
1,2,2,,1,1,100,9999,11,2,2
1,2,1,,1,1,400,700,6,2,2
9,1,1,,1,1,999,9999,3,2,2
7,2,4,,1,1,200,9999,14,9,2
4,1,1,,1,1,600,500,16,9,2
7,2,1,,1,1,400,700,8,3,1
3,2,1,,1,1,100,9999,4,3,1
9,1,1,,1,1,999,9999,3,3,1
9,1,1,,1,1,999,9999,2,3,1
9,2,1,,1,1,999,9999,2,3,1
1,1,2,,1,1,500,500,8,2,2
1,2,2,,1,1,500,300,9,2,2
9,1,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,2,2,2
9,2,1,,1,1,999,9999,1,2,2
1,2,2,,1,1,400,700,11,2,1
1,1,2,,1,1,304,0,12,2,1
3,1,1,,1,1,100,9999,4,2,1
5,2,1,,1,1,0,9999,9,9,2
1,1,1,,1,1,700,300,7,9,2
1,1,1,,1,1,700,300,7,9,2
1,2,2,,1,1,400,300,9,2,1
1,1,2,,1,1,200,9999,10,2,1
9,1,1,,1,1,999,9999,3,2,1
9,1,1,,1,1,999,9999,2,2,1
1,2,2,,1,1,700,100,12,2,2
1,1,2,,1,1,600,800,12,2,2
1,2,1,,1,1,600,300,5,2,2
